Iteration,Time,Fitness,FEvals,max_iters,Algorithm
53,0.023482200005673803,503.0,92.0,4096,SA
54,0.023532700011855923,503.0,94.0,4096,SA
55,0.02358269999967888,503.0,96.0,4096,SA
56,0.023629700008314103,505.0,98.0,4096,SA
57,0.0236814000090817,503.0,100.0,4096,SA
58,0.023732900008326396,503.0,102.0,4096,SA
59,0.023784100005286746,503.0,104.0,4096,SA
60,0.023834899999201298,503.0,106.0,4096,SA
61,0.023883800007752143,505.0,108.0,4096,SA
62,0.023935800010804087,505.0,110.0,4096,SA
63,0.023977300006663427,505.0,111.0,4096,SA
64,0.02402920000895392,505.0,113.0,4096,SA
65,0.0277364000066882,505.0,115.0,4096,SA
66,0.027802700002212077,505.0,117.0,4096,SA
67,0.027859800000442192,505.0,119.0,4096,SA
68,0.02791540000180248,505.0,121.0,4096,SA
69,0.027968700000201352,507.0,123.0,4096,SA
70,0.028023400009260513,507.0,125.0,4096,SA
71,0.028079600000637583,507.0,127.0,4096,SA
72,0.028134300009696744,507.0,129.0,4096,SA
73,0.02818620001198724,509.0,131.0,4096,SA
74,0.028230300013092346,509.0,132.0,4096,SA
75,0.028289599998970516,509.0,134.0,4096,SA
76,0.028346400009468198,509.0,136.0,4096,SA
77,0.028402000010828488,509.0,138.0,4096,SA
78,0.028456800006097183,509.0,140.0,4096,SA
79,0.028499899999587797,509.0,141.0,4096,SA
80,0.02855650000856258,509.0,143.0,4096,SA
81,0.028613700007554144,509.0,145.0,4096,SA
82,0.028660500000114553,509.0,146.0,4096,SA
83,0.028718100002151914,509.0,148.0,4096,SA
84,0.028775000013411045,509.0,150.0,4096,SA
85,0.028831000003265217,511.0,152.0,4096,SA
86,0.028889100009109825,511.0,154.0,4096,SA
87,0.028944700010470115,511.0,156.0,4096,SA
88,0.029004300013184547,511.0,158.0,4096,SA
89,0.02905700000701472,513.0,160.0,4096,SA
90,0.02911490001133643,513.0,162.0,4096,SA
91,0.02917350000643637,513.0,164.0,4096,SA
92,0.029218600000604056,513.0,165.0,4096,SA
93,0.029274000000441447,515.0,167.0,4096,SA
94,0.029327900003409013,517.0,169.0,4096,SA
95,0.029373400000622496,517.0,170.0,4096,SA
96,0.02942010000697337,517.0,171.0,4096,SA
97,0.029479600008926354,517.0,173.0,4096,SA
98,0.02952900000673253,517.0,174.0,4096,SA
99,0.02957820000301581,517.0,175.0,4096,SA
100,0.02963790000649169,517.0,177.0,4096,SA
101,0.029697700010729022,517.0,179.0,4096,SA
102,0.029754600007436238,519.0,181.0,4096,SA
103,0.029813700006343424,519.0,183.0,4096,SA
104,0.029862600000342354,519.0,184.0,4096,SA
105,0.029925000009825453,519.0,186.0,4096,SA
106,0.029983000000356697,521.0,188.0,4096,SA
107,0.03003240001271479,521.0,189.0,4096,SA
108,0.030094600006123073,521.0,191.0,4096,SA
109,0.0301608000008855,521.0,193.0,4096,SA
110,0.0302234000118915,521.0,195.0,4096,SA
111,0.030285600005299784,521.0,197.0,4096,SA
112,0.030344200000399724,523.0,199.0,4096,SA
113,0.03039520001038909,523.0,200.0,4096,SA
114,0.0304731000069296,523.0,202.0,4096,SA
115,0.030537400001776405,523.0,204.0,4096,SA
116,0.030598299999837764,525.0,206.0,4096,SA
117,0.030658500007120892,527.0,208.0,4096,SA
118,0.030721100003574975,527.0,210.0,4096,SA
119,0.030781200010096654,529.0,212.0,4096,SA
120,0.030833299999358132,529.0,213.0,4096,SA
121,0.030894900002749637,531.0,215.0,4096,SA
122,0.030958500006818213,531.0,217.0,4096,SA
123,0.031010999999125488,531.0,218.0,4096,SA
124,0.031064499999047257,531.0,219.0,4096,SA
125,0.03112100000726059,531.0,220.0,4096,SA
126,0.03117539999948349,531.0,221.0,4096,SA
127,0.031241100004990585,531.0,223.0,4096,SA
128,0.03130539999983739,533.0,225.0,4096,SA
129,0.034368700013146736,533.0,227.0,4096,SA
130,0.0344426000083331,533.0,229.0,4096,SA
131,0.03451010001299437,533.0,231.0,4096,SA
132,0.03457500001240987,535.0,233.0,4096,SA
133,0.034642000013263896,535.0,235.0,4096,SA
134,0.03469910001149401,535.0,236.0,4096,SA
135,0.03476710000541061,535.0,238.0,4096,SA
136,0.03483080001024064,537.0,240.0,4096,SA
137,0.03488669999933336,537.0,241.0,4096,SA
138,0.034954700007801875,537.0,243.0,4096,SA
139,0.035017900008824654,539.0,245.0,4096,SA
140,0.035082800008240156,539.0,247.0,4096,SA
141,0.03514500000164844,541.0,249.0,4096,SA
142,0.03521240000554826,541.0,251.0,4096,SA
143,0.03527970000868663,541.0,253.0,4096,SA
144,0.03534410000429489,543.0,255.0,4096,SA
145,0.035399800006416626,543.0,256.0,4096,SA
146,0.03546440000354778,545.0,258.0,4096,SA
147,0.035520800010999665,545.0,259.0,4096,SA
148,0.035577100003138185,545.0,260.0,4096,SA
149,0.03564390000246931,547.0,262.0,4096,SA
150,0.035712400000193156,547.0,264.0,4096,SA
151,0.03578050000942312,547.0,266.0,4096,SA
152,0.035838000010699034,547.0,267.0,4096,SA
153,0.03590719999920111,547.0,269.0,4096,SA
154,0.035975400009192526,547.0,271.0,4096,SA
155,0.03603370000200812,547.0,272.0,4096,SA
156,0.036092800000915304,547.0,273.0,4096,SA
157,0.036162300006253645,547.0,275.0,4096,SA
158,0.036231900012353435,547.0,277.0,4096,SA
159,0.03630120000161696,547.0,279.0,4096,SA
160,0.03635950000898447,547.0,280.0,4096,SA
161,0.03642940000281669,547.0,282.0,4096,SA
162,0.03648850000172388,547.0,283.0,4096,SA
163,0.03654800000367686,547.0,284.0,4096,SA
164,0.0366177000105381,547.0,286.0,4096,SA
165,0.03668860001198482,547.0,288.0,4096,SA
166,0.03675830000429414,547.0,290.0,4096,SA
167,0.03682639999897219,549.0,292.0,4096,SA
168,0.03689380000287201,551.0,294.0,4096,SA
169,0.03696430000127293,551.0,296.0,4096,SA
170,0.03702440000779461,551.0,297.0,4096,SA
171,0.03709589999925811,551.0,299.0,4096,SA
172,0.03716540000459645,553.0,301.0,4096,SA
173,0.0372275000117952,553.0,302.0,4096,SA
174,0.03730100000393577,553.0,304.0,4096,SA
175,0.03737130000081379,555.0,306.0,4096,SA
176,0.0374436000129208,555.0,308.0,4096,SA
177,0.03750590000709053,555.0,309.0,4096,SA
178,0.03757949999999255,555.0,311.0,4096,SA
179,0.037642300012521446,555.0,312.0,4096,SA
180,0.037715600003139116,555.0,314.0,4096,SA
181,0.03777750000881497,555.0,315.0,4096,SA
182,0.037849000000278465,557.0,317.0,4096,SA
183,0.03792230000544805,557.0,319.0,4096,SA
184,0.03798560000723228,557.0,320.0,4096,SA
185,0.03804949999903329,557.0,321.0,4096,SA
186,0.03812270000344142,559.0,323.0,4096,SA
187,0.038187000012840144,559.0,324.0,4096,SA
188,0.03826140001183376,561.0,326.0,4096,SA
189,0.038337100006174296,561.0,328.0,4096,SA
190,0.038402500009397045,561.0,329.0,4096,SA
191,0.03847840000526048,561.0,331.0,4096,SA
192,0.03855160000966862,563.0,333.0,4096,SA
193,0.03862510000180919,565.0,335.0,4096,SA
194,0.03869010000198614,565.0,336.0,4096,SA
195,0.038761100004194304,565.0,337.0,4096,SA
196,0.03883740000310354,565.0,339.0,4096,SA
197,0.03890350001165643,565.0,340.0,4096,SA
198,0.03898240000125952,565.0,342.0,4096,SA
199,0.039060300012351945,565.0,344.0,4096,SA
200,0.039147500006947666,565.0,346.0,4096,SA
201,0.03922960000636522,565.0,348.0,4096,SA
202,0.039304800011450425,567.0,350.0,4096,SA
203,0.039385000010952353,567.0,352.0,4096,SA
204,0.039464800007408485,567.0,354.0,4096,SA
205,0.03953460000047926,567.0,355.0,4096,SA
206,0.039614400011487305,569.0,357.0,4096,SA
207,0.03969550000329036,569.0,359.0,4096,SA
208,0.039772000003722496,569.0,361.0,4096,SA
209,0.03984610000043176,571.0,363.0,4096,SA
210,0.039913000000524335,571.0,364.0,4096,SA
211,0.03999100001237821,571.0,366.0,4096,SA
212,0.04006850000587292,571.0,368.0,4096,SA
213,0.04018590001214761,573.0,370.0,4096,SA
214,0.040278200001921505,573.0,372.0,4096,SA
215,0.040358199999900535,573.0,374.0,4096,SA
216,0.04042699999990873,573.0,375.0,4096,SA
217,0.04051700000127312,573.0,377.0,4096,SA
218,0.04060000000754371,575.0,379.0,4096,SA
219,0.04068660001212265,575.0,381.0,4096,SA
220,0.0407860000123037,575.0,383.0,4096,SA
221,0.04088220000267029,575.0,384.0,4096,SA
222,0.04096199999912642,575.0,385.0,4096,SA
223,0.0410526000050595,575.0,387.0,4096,SA
224,0.04114670000853948,575.0,388.0,4096,SA
225,0.04124370000499766,575.0,390.0,4096,SA
226,0.041322800010675564,575.0,391.0,4096,SA
227,0.04140090000873897,575.0,392.0,4096,SA
228,0.04150099999969825,575.0,394.0,4096,SA
229,0.041613200010033324,575.0,395.0,4096,SA
230,0.04173840000294149,575.0,397.0,4096,SA
231,0.04186570001184009,575.0,399.0,4096,SA
232,0.04198620001261588,575.0,400.0,4096,SA
233,0.04209810000611469,575.0,401.0,4096,SA
234,0.042225600001984276,575.0,403.0,4096,SA
235,0.04233570001088083,575.0,404.0,4096,SA
236,0.04244940000353381,575.0,406.0,4096,SA
237,0.04255860000557732,575.0,408.0,4096,SA
238,0.04265490001125727,575.0,409.0,4096,SA
239,0.0427717999991728,577.0,411.0,4096,SA
240,0.042868800010182895,577.0,412.0,4096,SA
241,0.04298320000816602,579.0,414.0,4096,SA
242,0.04309010000724811,581.0,416.0,4096,SA
243,0.04320189999998547,581.0,418.0,4096,SA
244,0.0432996000017738,581.0,419.0,4096,SA
245,0.043410900005255826,581.0,421.0,4096,SA
246,0.04351210000459105,581.0,423.0,4096,SA
247,0.04360160000214819,581.0,425.0,4096,SA
248,0.04369120000046678,581.0,427.0,4096,SA
249,0.04378100000030827,581.0,429.0,4096,SA
250,0.0438721000100486,581.0,431.0,4096,SA
251,0.04395870000007562,583.0,433.0,4096,SA
252,0.04404600000998471,585.0,435.0,4096,SA
253,0.04413330000534188,587.0,437.0,4096,SA
254,0.04421320000255946,587.0,438.0,4096,SA
255,0.04430700000375509,587.0,440.0,4096,SA
256,0.04439730000740383,588.0,442.0,4096,SA
257,0.048519000003580004,588.0,444.0,4096,SA
258,0.04861550001078285,590.0,446.0,4096,SA
259,0.04870660000597127,590.0,448.0,4096,SA
260,0.04879580000124406,590.0,450.0,4096,SA
261,0.04887320000852924,590.0,451.0,4096,SA
262,0.04895980001310818,592.0,453.0,4096,SA
263,0.04905240000516642,594.0,455.0,4096,SA
264,0.04913890000898391,594.0,457.0,4096,SA
265,0.0492254000128014,594.0,459.0,4096,SA
266,0.04930410000088159,594.0,460.0,4096,SA
267,0.049396700007491745,594.0,462.0,4096,SA
268,0.049489100012579,594.0,464.0,4096,SA
269,0.04957270000886638,594.0,465.0,4096,SA
270,0.04966600000625476,594.0,467.0,4096,SA
271,0.04974860000947956,594.0,468.0,4096,SA
272,0.04984320000221487,594.0,470.0,4096,SA
273,0.0499372000049334,594.0,472.0,4096,SA
274,0.050031000006129034,594.0,474.0,4096,SA
275,0.05012440000427887,594.0,476.0,4096,SA
276,0.0502184000069974,594.0,478.0,4096,SA
277,0.05030230000556912,594.0,479.0,4096,SA
278,0.05038520001107827,594.0,480.0,4096,SA
279,0.05047980000381358,594.0,482.0,4096,SA
280,0.050562800010084175,594.0,483.0,4096,SA
281,0.050657600004342385,594.0,485.0,4096,SA
282,0.05075260000012349,594.0,487.0,4096,SA
283,0.05084720000741072,594.0,489.0,4096,SA
284,0.050930900004459545,594.0,490.0,4096,SA
285,0.05102450000413228,596.0,492.0,4096,SA
286,0.051119800002197735,596.0,494.0,4096,SA
287,0.051208700009738095,596.0,495.0,4096,SA
288,0.05129510001279414,596.0,496.0,4096,SA
289,0.051380500008235686,596.0,497.0,4096,SA
290,0.05147679999936372,596.0,499.0,4096,SA
291,0.05157120000512805,598.0,501.0,4096,SA
292,0.05166810000082478,598.0,503.0,4096,SA
293,0.051754000000073574,598.0,504.0,4096,SA
294,0.05185440000786912,598.0,506.0,4096,SA
295,0.05195240001194179,598.0,508.0,4096,SA
296,0.05204030001186766,598.0,509.0,4096,SA
297,0.05212849999952596,598.0,510.0,4096,SA
298,0.052227400010451674,598.0,512.0,4096,SA
299,0.05231520000961609,598.0,513.0,4096,SA
300,0.05240400000184309,598.0,514.0,4096,SA
301,0.05250299999897834,598.0,516.0,4096,SA
302,0.052590899998904206,598.0,517.0,4096,SA
303,0.05267960000492167,598.0,518.0,4096,SA
304,0.05277960000967141,598.0,520.0,4096,SA
305,0.05287900000985246,598.0,522.0,4096,SA
306,0.052975600003264844,600.0,524.0,4096,SA
307,0.053074800001922995,600.0,526.0,4096,SA
308,0.05317240000294987,602.0,528.0,4096,SA
309,0.05326250000507571,602.0,529.0,4096,SA
310,0.053362999999080785,602.0,531.0,4096,SA
311,0.05346280000230763,602.0,533.0,4096,SA
312,0.05355240000062622,602.0,534.0,4096,SA
313,0.05364190001273528,602.0,535.0,4096,SA
314,0.05374060000758618,604.0,537.0,4096,SA
315,0.053841700006159954,604.0,539.0,4096,SA
316,0.05393950000870973,606.0,541.0,4096,SA
317,0.05404070000804495,606.0,543.0,4096,SA
318,0.054143700006534345,606.0,545.0,4096,SA
319,0.05423460000019986,606.0,546.0,4096,SA
320,0.05434149999928195,608.0,548.0,4096,SA
321,0.05443390000436921,608.0,549.0,4096,SA
322,0.05453430001216475,610.0,551.0,4096,SA
323,0.0546364000038011,610.0,553.0,4096,SA
324,0.05473970000457484,610.0,555.0,4096,SA
325,0.05484029999934137,612.0,557.0,4096,SA
326,0.05493199999909848,612.0,558.0,4096,SA
327,0.055024700006470084,612.0,559.0,4096,SA
328,0.05512880001333542,612.0,561.0,4096,SA
329,0.05522190000920091,612.0,562.0,4096,SA
330,0.05532730001141317,612.0,564.0,4096,SA
331,0.055429000000003725,612.0,566.0,4096,SA
332,0.0555303000001004,612.0,568.0,4096,SA
333,0.055631900002481416,612.0,570.0,4096,SA
334,0.05572329999995418,612.0,571.0,4096,SA
335,0.055815700005041435,612.0,572.0,4096,SA
336,0.0559178000112297,612.0,574.0,4096,SA
337,0.0560202000051504,612.0,576.0,4096,SA
338,0.05611220000719186,612.0,577.0,4096,SA
339,0.056212100011180155,612.0,578.0,4096,SA
340,0.05631590000120923,612.0,580.0,4096,SA
341,0.05641160000232048,612.0,581.0,4096,SA
342,0.05650720000267029,612.0,582.0,4096,SA
343,0.056613600012497045,612.0,583.0,4096,SA
344,0.056781200008117594,612.0,584.0,4096,SA
345,0.056904100012616254,612.0,585.0,4096,SA
346,0.057015000013052486,614.0,587.0,4096,SA
347,0.05712560001120437,614.0,589.0,4096,SA
348,0.05723260001104791,616.0,591.0,4096,SA
349,0.05734070000471547,616.0,592.0,4096,SA
350,0.05745420001039747,616.0,594.0,4096,SA
351,0.057555300008971244,616.0,595.0,4096,SA
352,0.057686200001626275,616.0,597.0,4096,SA
353,0.05781990000104997,616.0,599.0,4096,SA
354,0.057986100000562146,616.0,600.0,4096,SA
355,0.058123900002101436,616.0,601.0,4096,SA
356,0.0582468000066001,616.0,602.0,4096,SA
357,0.05837870000686962,616.0,603.0,4096,SA
358,0.0585267999995267,616.0,605.0,4096,SA
359,0.058733000012580305,616.0,607.0,4096,SA
360,0.058934300002874807,618.0,609.0,4096,SA
361,0.05911790000391193,618.0,610.0,4096,SA
362,0.059322100001736544,618.0,612.0,4096,SA
363,0.059493300010217354,618.0,614.0,4096,SA
364,0.05964820001099724,618.0,615.0,4096,SA
365,0.05983270000433549,618.0,616.0,4096,SA
366,0.06000050000147894,620.0,618.0,4096,SA
367,0.06017210001300555,620.0,620.0,4096,SA
368,0.060342900003888644,620.0,622.0,4096,SA
369,0.0604866000066977,620.0,624.0,4096,SA
370,0.06060720000823494,620.0,625.0,4096,SA
371,0.060729600008926354,620.0,626.0,4096,SA
372,0.060863000006065704,620.0,628.0,4096,SA
373,0.06099420000100508,620.0,629.0,4096,SA
374,0.06112589999975171,622.0,631.0,4096,SA
375,0.06125800000154413,624.0,633.0,4096,SA
376,0.06137970001145732,624.0,634.0,4096,SA
377,0.06151650000538211,624.0,636.0,4096,SA
378,0.06162610001047142,624.0,637.0,4096,SA
379,0.06177939999906812,624.0,639.0,4096,SA
380,0.061907300012535416,624.0,641.0,4096,SA
381,0.062031000008573756,624.0,643.0,4096,SA
382,0.062151600010111,626.0,645.0,4096,SA
383,0.062275400006910786,626.0,647.0,4096,SA
384,0.06239530000311788,628.0,649.0,4096,SA
385,0.0625173000007635,628.0,650.0,4096,SA
386,0.06264080000983085,628.0,652.0,4096,SA
387,0.06276330001128372,628.0,654.0,4096,SA
388,0.06288599999970756,628.0,656.0,4096,SA
389,0.06300490000285208,630.0,658.0,4096,SA
390,0.0631271000020206,630.0,660.0,4096,SA
391,0.06323759999941103,630.0,661.0,4096,SA
392,0.06336120000923984,630.0,663.0,4096,SA
393,0.06348630000138655,630.0,665.0,4096,SA
394,0.06361019999894779,630.0,667.0,4096,SA
395,0.06374589999904856,630.0,669.0,4096,SA
396,0.06385840001166798,630.0,670.0,4096,SA
397,0.06398150000313763,632.0,672.0,4096,SA
398,0.06410380000306759,634.0,674.0,4096,SA
399,0.0642307000089204,634.0,676.0,4096,SA
400,0.06436280001071282,634.0,678.0,4096,SA
401,0.06448690000979695,634.0,680.0,4096,SA
402,0.06459870000253431,634.0,681.0,4096,SA
403,0.06471080001210794,634.0,682.0,4096,SA
404,0.06482580000010785,634.0,683.0,4096,SA
405,0.06494980001298245,636.0,685.0,4096,SA
406,0.06507500000589062,636.0,687.0,4096,SA
407,0.06519580000895076,638.0,689.0,4096,SA
408,0.06531850001192652,638.0,691.0,4096,SA
409,0.0654289000085555,638.0,692.0,4096,SA
410,0.06555270000535529,638.0,694.0,4096,SA
411,0.0656650000018999,638.0,695.0,4096,SA
412,0.06578790000639856,638.0,697.0,4096,SA
413,0.06590020000294317,638.0,698.0,4096,SA
414,0.06602560001192614,638.0,700.0,4096,SA
415,0.06615100000635721,638.0,702.0,4096,SA
416,0.0662645000120392,638.0,703.0,4096,SA
417,0.0663881000073161,638.0,705.0,4096,SA
418,0.06650930001342203,638.0,707.0,4096,SA
419,0.0666314000118291,638.0,709.0,4096,SA
420,0.06674280000152066,638.0,710.0,4096,SA
421,0.06686520000221208,638.0,712.0,4096,SA
422,0.06698740000138059,638.0,714.0,4096,SA
423,0.06711070000892505,638.0,716.0,4096,SA
424,0.06722320000699256,638.0,717.0,4096,SA
425,0.06733650001115166,638.0,718.0,4096,SA
426,0.06746150000253692,640.0,720.0,4096,SA
427,0.06757870000728872,640.0,721.0,4096,SA
428,0.06770820000383537,640.0,722.0,4096,SA
429,0.06782730000850279,640.0,723.0,4096,SA
430,0.06795450000208803,640.0,724.0,4096,SA
431,0.068083200007095,640.0,726.0,4096,SA
432,0.06819990000803955,640.0,727.0,4096,SA
433,0.06833950000873301,640.0,729.0,4096,SA
434,0.06847760001255665,640.0,731.0,4096,SA
435,0.06860130000859499,640.0,732.0,4096,SA
436,0.06871630001114681,640.0,733.0,4096,SA
437,0.06885260000126436,640.0,735.0,4096,SA
438,0.06897220000973903,640.0,736.0,4096,SA
439,0.06908800000383053,640.0,737.0,4096,SA
440,0.0692239000054542,640.0,739.0,4096,SA
441,0.06935920000250917,640.0,741.0,4096,SA
442,0.06947950000176206,640.0,742.0,4096,SA
443,0.0696207000000868,640.0,744.0,4096,SA
444,0.0697511000034865,640.0,746.0,4096,SA
445,0.0698804999992717,640.0,748.0,4096,SA
446,0.07000080001307651,640.0,749.0,4096,SA
447,0.07012899999972433,642.0,751.0,4096,SA
448,0.0702587000123458,642.0,753.0,4096,SA
449,0.07038980000652373,642.0,754.0,4096,SA
450,0.07053250000171829,644.0,756.0,4096,SA
451,0.07066360001044814,644.0,758.0,4096,SA
452,0.07079160001012497,646.0,760.0,4096,SA
453,0.07093050000548828,648.0,762.0,4096,SA
454,0.07106220000423491,648.0,764.0,4096,SA
455,0.07119100001000334,650.0,766.0,4096,SA
456,0.0713199000019813,652.0,768.0,4096,SA
457,0.07146050001028925,654.0,770.0,4096,SA
458,0.07157810000353493,654.0,771.0,4096,SA
459,0.071706600007019,654.0,772.0,4096,SA
460,0.07183670000813436,654.0,774.0,4096,SA
461,0.07195460000366438,654.0,775.0,4096,SA
462,0.0720741000113776,654.0,776.0,4096,SA
463,0.07220930000767112,654.0,778.0,4096,SA
464,0.07235159999981988,654.0,779.0,4096,SA
465,0.07249280001269653,654.0,781.0,4096,SA
466,0.07262340000306722,654.0,782.0,4096,SA
467,0.07275380000646692,654.0,783.0,4096,SA
468,0.07292380000581034,656.0,785.0,4096,SA
469,0.07306190000963397,656.0,786.0,4096,SA
470,0.07318560000567231,656.0,787.0,4096,SA
471,0.07331680000061169,656.0,788.0,4096,SA
472,0.07346200000029057,656.0,790.0,4096,SA
473,0.07359490000817459,656.0,791.0,4096,SA
474,0.07375470000260975,656.0,793.0,4096,SA
475,0.07391160000406671,656.0,795.0,4096,SA
476,0.07405200001085177,656.0,796.0,4096,SA
477,0.07418480000342242,656.0,797.0,4096,SA
478,0.07431960001122206,656.0,798.0,4096,SA
479,0.07445340001140721,656.0,799.0,4096,SA
480,0.07461340000736527,656.0,800.0,4096,SA
481,0.07478090000222437,656.0,802.0,4096,SA
482,0.07494900000165217,656.0,804.0,4096,SA
483,0.07510860000911634,656.0,805.0,4096,SA
484,0.07527570000092965,656.0,806.0,4096,SA
485,0.07544840000628028,656.0,808.0,4096,SA
486,0.07560560001002159,656.0,809.0,4096,SA
487,0.07577550000860356,658.0,811.0,4096,SA
488,0.07594480000261683,660.0,813.0,4096,SA
489,0.07610320000094362,660.0,814.0,4096,SA
490,0.07629670000460465,660.0,816.0,4096,SA
491,0.07646180001029279,660.0,818.0,4096,SA
492,0.07659350000903942,660.0,819.0,4096,SA
493,0.07673700001032557,660.0,821.0,4096,SA
494,0.07689330000721384,660.0,823.0,4096,SA
495,0.07705030000943225,660.0,825.0,4096,SA
496,0.07720680000784341,660.0,827.0,4096,SA
497,0.07736060000024736,660.0,828.0,4096,SA
498,0.07751050000661053,660.0,829.0,4096,SA
499,0.07765520000248216,660.0,830.0,4096,SA
500,0.07778540000435896,660.0,831.0,4096,SA
501,0.07791600000928156,660.0,832.0,4096,SA
502,0.07804590000887401,660.0,833.0,4096,SA
503,0.07818900000711437,660.0,835.0,4096,SA
504,0.07833170000230893,660.0,837.0,4096,SA
505,0.07846350000181701,660.0,838.0,4096,SA
506,0.07859550000284798,660.0,839.0,4096,SA
507,0.07873870000184979,660.0,841.0,4096,SA
508,0.07888150001235772,660.0,843.0,4096,SA
509,0.07903920000535436,660.0,845.0,4096,SA
510,0.07918650000647176,660.0,847.0,4096,SA
511,0.07933050001156516,660.0,849.0,4096,SA
512,0.07947430000058375,660.0,851.0,4096,SA
513,0.08346259999962058,660.0,852.0,4096,SA
514,0.08361400000285357,660.0,854.0,4096,SA
515,0.08374530001310632,660.0,855.0,4096,SA
516,0.08388480001303833,662.0,857.0,4096,SA
517,0.08401380000577774,662.0,858.0,4096,SA
518,0.08415070000046398,664.0,860.0,4096,SA
519,0.08429090000572614,664.0,862.0,4096,SA
520,0.08443210000405088,664.0,864.0,4096,SA
521,0.0845677000033902,664.0,865.0,4096,SA
522,0.08470060001127422,664.0,866.0,4096,SA
523,0.08483310000156052,664.0,867.0,4096,SA
524,0.08496700000250712,664.0,868.0,4096,SA
525,0.08510110000497662,664.0,869.0,4096,SA
526,0.08524790000228677,664.0,871.0,4096,SA
527,0.08539830001245718,664.0,873.0,4096,SA
528,0.08554640000511426,664.0,875.0,4096,SA
529,0.08568250000826083,664.0,876.0,4096,SA
530,0.08583170000929385,664.0,878.0,4096,SA
531,0.08597900001041126,666.0,880.0,4096,SA
532,0.08611580000433605,666.0,881.0,4096,SA
533,0.08626720000756904,666.0,883.0,4096,SA
534,0.08641610000631772,666.0,885.0,4096,SA
535,0.08656590001191944,666.0,887.0,4096,SA
536,0.08671360000153072,666.0,889.0,4096,SA
537,0.0868522000091616,666.0,890.0,4096,SA
538,0.08699100000376347,666.0,891.0,4096,SA
539,0.08713330001046415,666.0,892.0,4096,SA
540,0.08728520000295248,666.0,894.0,4096,SA
541,0.08742220001295209,666.0,895.0,4096,SA
542,0.08756980000180192,666.0,897.0,4096,SA
543,0.08771690000139643,666.0,899.0,4096,SA
544,0.08786400000099093,666.0,901.0,4096,SA
545,0.08800190000329167,666.0,902.0,4096,SA
546,0.08814930000517052,666.0,904.0,4096,SA
547,0.08829640000476502,666.0,906.0,4096,SA
548,0.08843350000097416,666.0,907.0,4096,SA
549,0.0885718000063207,666.0,908.0,4096,SA
550,0.088719300008961,666.0,910.0,4096,SA
551,0.08885540001210757,666.0,911.0,4096,SA
552,0.08899240000755526,666.0,912.0,4096,SA
553,0.08913000000757165,666.0,913.0,4096,SA
554,0.08926920000521932,666.0,914.0,4096,SA
555,0.08941939999931492,668.0,916.0,4096,SA
556,0.0895720000116853,668.0,918.0,4096,SA
