Iteration,Time,Fitness,FEvals,max_iters,Algorithm
532,0.06939350000175182,1816.0,590.0,4096,SA
533,0.06952920000185259,1816.0,591.0,4096,SA
534,0.06966160000592936,1816.0,592.0,4096,SA
535,0.06979460000002291,1816.0,593.0,4096,SA
536,0.06992739999986952,1816.0,594.0,4096,SA
537,0.07006100000580773,1816.0,595.0,4096,SA
538,0.07019240000227,1816.0,596.0,4096,SA
539,0.07032410000101663,1816.0,597.0,4096,SA
540,0.0704533000025549,1816.0,598.0,4096,SA
541,0.07057990000612335,1816.0,599.0,4096,SA
542,0.07071110000106273,1816.0,600.0,4096,SA
543,0.07083970000530826,1816.0,601.0,4096,SA
544,0.07097990000329446,1816.0,602.0,4096,SA
545,0.07111940000322647,1816.0,603.0,4096,SA
546,0.07124840000324184,1816.0,604.0,4096,SA
547,0.0713850000029197,1816.0,605.0,4096,SA
548,0.07151720000547357,1816.0,606.0,4096,SA
549,0.07166120000329101,1816.0,607.0,4096,SA
550,0.07178969999949913,1816.0,608.0,4096,SA
551,0.07192349999968428,1816.0,609.0,4096,SA
552,0.07208440000249539,1816.0,610.0,4096,SA
553,0.07223160000285134,1816.0,611.0,4096,SA
554,0.07236510000075214,1816.0,612.0,4096,SA
555,0.07250620000559138,1816.0,613.0,4096,SA
556,0.07265500000357861,1816.0,614.0,4096,SA
557,0.07280900000478141,1816.0,615.0,4096,SA
558,0.07294750000437489,1816.0,616.0,4096,SA
559,0.07308510000439128,1816.0,617.0,4096,SA
560,0.07322220000060042,1816.0,618.0,4096,SA
561,0.07336860000214074,1816.0,619.0,4096,SA
562,0.07350489999953425,1816.0,620.0,4096,SA
563,0.0736423000053037,1816.0,621.0,4096,SA
564,0.07378140000218991,1816.0,622.0,4096,SA
565,0.07391650000499794,1816.0,623.0,4096,SA
566,0.07405840000137687,1816.0,624.0,4096,SA
567,0.07419460000528488,1816.0,625.0,4096,SA
568,0.07433940000191797,1816.0,626.0,4096,SA
569,0.07447920000413433,1816.0,627.0,4096,SA
570,0.07461540000076639,1816.0,628.0,4096,SA
571,0.07475210000120569,1816.0,629.0,4096,SA
572,0.07490050000342308,1816.0,630.0,4096,SA
573,0.07504080000217073,1816.0,631.0,4096,SA
574,0.07518270000582561,1816.0,632.0,4096,SA
575,0.0753303000019514,1816.0,633.0,4096,SA
576,0.07548200000019278,1816.0,634.0,4096,SA
577,0.07563300000037998,1816.0,635.0,4096,SA
578,0.0757757000028505,1816.0,636.0,4096,SA
579,0.07603870000457391,1816.0,637.0,4096,SA
580,0.07629360000282759,1816.0,638.0,4096,SA
581,0.07646980000572512,1816.0,639.0,4096,SA
582,0.07665010000346228,1816.0,640.0,4096,SA
583,0.07684270000027027,1816.0,641.0,4096,SA
584,0.07704580000427086,1816.0,642.0,4096,SA
585,0.07725070000014966,1816.0,643.0,4096,SA
586,0.07745830000203568,1816.0,644.0,4096,SA
587,0.0776629000029061,1816.0,645.0,4096,SA
588,0.0778649999992922,1816.0,646.0,4096,SA
589,0.07806870000058552,1816.0,647.0,4096,SA
590,0.07825289999891538,1816.0,648.0,4096,SA
591,0.07840880000003381,1816.0,649.0,4096,SA
592,0.07857130000047619,1816.0,650.0,4096,SA
593,0.0787283000026946,1816.0,651.0,4096,SA
594,0.0788860000029672,1816.0,652.0,4096,SA
595,0.07903780000197003,1816.0,653.0,4096,SA
596,0.07919780000520404,1816.0,654.0,4096,SA
597,0.07935420000285376,1816.0,655.0,4096,SA
598,0.07951680000405759,1816.0,656.0,4096,SA
599,0.07966640000086045,1816.0,657.0,4096,SA
600,0.07981450000079349,1816.0,658.0,4096,SA
601,0.07996230000571813,1816.0,659.0,4096,SA
602,0.08011090000218246,1816.0,660.0,4096,SA
603,0.08026280000194674,1816.0,661.0,4096,SA
604,0.08041719999891939,1816.0,662.0,4096,SA
605,0.08057710000139195,1816.0,663.0,4096,SA
606,0.08072200000606244,1816.0,664.0,4096,SA
607,0.0808720000059111,1816.0,665.0,4096,SA
608,0.08102160000271397,1816.0,666.0,4096,SA
609,0.0811695000011241,1816.0,667.0,4096,SA
610,0.0813170000037644,1816.0,668.0,4096,SA
611,0.08146890000352869,1816.0,669.0,4096,SA
612,0.08161420000396902,1816.0,670.0,4096,SA
613,0.08175990000017919,1816.0,671.0,4096,SA
614,0.08190640000248095,1816.0,672.0,4096,SA
615,0.0820531999997911,1816.0,673.0,4096,SA
616,0.08219990000361577,1816.0,674.0,4096,SA
617,0.08234340000490192,1816.0,675.0,4096,SA
618,0.08249060000525787,1816.0,676.0,4096,SA
619,0.08263580000493675,1816.0,677.0,4096,SA
620,0.08278340000106255,1816.0,678.0,4096,SA
621,0.08292849999997998,1816.0,679.0,4096,SA
622,0.08307630000490462,1816.0,680.0,4096,SA
623,0.08322590000170749,1816.0,681.0,4096,SA
624,0.08337759999994887,1816.0,682.0,4096,SA
625,0.08353100000385894,1816.0,683.0,4096,SA
626,0.08368650000193156,1816.0,684.0,4096,SA
627,0.0838383000009344,1816.0,685.0,4096,SA
628,0.08398770000349032,1816.0,686.0,4096,SA
629,0.0841359000041848,1816.0,687.0,4096,SA
630,0.08428580000327202,1816.0,688.0,4096,SA
631,0.08443640000041341,1816.0,689.0,4096,SA
632,0.08458690000406932,1816.0,690.0,4096,SA
633,0.08473710000544088,1816.0,691.0,4096,SA
634,0.08488910000596661,1816.0,692.0,4096,SA
635,0.08504010000615381,1816.0,693.0,4096,SA
636,0.08519109999906505,1816.0,694.0,4096,SA
637,0.08534030000009807,1816.0,695.0,4096,SA
638,0.08548820000578417,1816.0,696.0,4096,SA
639,0.08563790000334848,1816.0,697.0,4096,SA
640,0.08578940000006696,1816.0,698.0,4096,SA
641,0.08594129999983124,1816.0,699.0,4096,SA
642,0.08609640000213403,1816.0,700.0,4096,SA
643,0.08625089999986812,1816.0,701.0,4096,SA
644,0.08640010000090115,1816.0,702.0,4096,SA
645,0.08655040000303416,1816.0,703.0,4096,SA
646,0.08670100000017555,1816.0,704.0,4096,SA
647,0.08685050000349293,1816.0,705.0,4096,SA
648,0.08700010000029579,1816.0,706.0,4096,SA
649,0.08714890000555897,1816.0,707.0,4096,SA
650,0.08730160000413889,1816.0,708.0,4096,SA
651,0.08745630000339588,1816.0,709.0,4096,SA
652,0.08761090000189142,1816.0,710.0,4096,SA
653,0.08776420000504004,1816.0,711.0,4096,SA
654,0.08791900000505848,1816.0,712.0,4096,SA
655,0.08807630000228528,1816.0,713.0,4096,SA
656,0.08823100000154227,1816.0,714.0,4096,SA
657,0.08839260000240756,1816.0,715.0,4096,SA
658,0.08855340000445722,1816.0,716.0,4096,SA
659,0.08873000000312459,1818.0,718.0,4096,SA
660,0.08889160000398988,1818.0,719.0,4096,SA
661,0.089051400005701,1818.0,720.0,4096,SA
662,0.08921380000538193,1818.0,721.0,4096,SA
663,0.08937530000548577,1818.0,722.0,4096,SA
664,0.08953610000025947,1818.0,723.0,4096,SA
665,0.08969720000459347,1818.0,724.0,4096,SA
666,0.08986720000393689,1818.0,725.0,4096,SA
667,0.09002800000598654,1818.0,726.0,4096,SA
668,0.09018650000507478,1818.0,727.0,4096,SA
669,0.09035990000120364,1818.0,728.0,4096,SA
670,0.09052040000096895,1818.0,729.0,4096,SA
671,0.09067630000208737,1818.0,730.0,4096,SA
672,0.09083350000582868,1818.0,731.0,4096,SA
673,0.0909897000019555,1818.0,732.0,4096,SA
674,0.0911478000052739,1818.0,733.0,4096,SA
675,0.09130920000461629,1818.0,734.0,4096,SA
676,0.09148819999973057,1818.0,735.0,4096,SA
677,0.09166510000068229,1818.0,736.0,4096,SA
678,0.09183660000417149,1818.0,737.0,4096,SA
679,0.09200440000131493,1818.0,738.0,4096,SA
680,0.09217250000074273,1818.0,739.0,4096,SA
681,0.09235210000042571,1818.0,740.0,4096,SA
682,0.09260830000130227,1818.0,741.0,4096,SA
683,0.09288940000260482,1818.0,742.0,4096,SA
684,0.09308299999975134,1818.0,743.0,4096,SA
685,0.09326270000019576,1818.0,744.0,4096,SA
686,0.09346180000284221,1818.0,745.0,4096,SA
687,0.09367110000312096,1818.0,746.0,4096,SA
688,0.09389290000399342,1818.0,747.0,4096,SA
689,0.09410170000046492,1818.0,748.0,4096,SA
690,0.09429640000598738,1818.0,749.0,4096,SA
691,0.0944837000060943,1818.0,750.0,4096,SA
692,0.09467099999892525,1818.0,751.0,4096,SA
693,0.09485850000055507,1818.0,752.0,4096,SA
694,0.09506130000227131,1818.0,753.0,4096,SA
695,0.09524760000203969,1818.0,754.0,4096,SA
696,0.09540820000256645,1818.0,755.0,4096,SA
697,0.09557019999920158,1818.0,756.0,4096,SA
698,0.09573359999922104,1818.0,757.0,4096,SA
699,0.09589609999966342,1818.0,758.0,4096,SA
700,0.09606940000230679,1818.0,759.0,4096,SA
701,0.09623500000452623,1818.0,760.0,4096,SA
702,0.09640430000581546,1818.0,761.0,4096,SA
703,0.09657120000338182,1818.0,762.0,4096,SA
704,0.09673970000585541,1818.0,763.0,4096,SA
705,0.0969081000002916,1818.0,764.0,4096,SA
706,0.09707630000048084,1818.0,765.0,4096,SA
707,0.09724270000151591,1818.0,766.0,4096,SA
708,0.09741660000145203,1818.0,767.0,4096,SA
709,0.09758270000020275,1818.0,768.0,4096,SA
710,0.09775220000301488,1818.0,769.0,4096,SA
711,0.0979248000003281,1818.0,770.0,4096,SA
712,0.09809440000390168,1818.0,771.0,4096,SA
713,0.09827010000299197,1818.0,772.0,4096,SA
714,0.09843779999937396,1818.0,773.0,4096,SA
715,0.09860560000379337,1818.0,774.0,4096,SA
716,0.09877810000034515,1818.0,775.0,4096,SA
717,0.09895040000264999,1818.0,776.0,4096,SA
718,0.09912370000529336,1818.0,777.0,4096,SA
719,0.09929750000446802,1818.0,778.0,4096,SA
720,0.0994730000020354,1818.0,779.0,4096,SA
721,0.09964790000231005,1818.0,780.0,4096,SA
722,0.0998163000040222,1818.0,781.0,4096,SA
723,0.09998310000082711,1818.0,782.0,4096,SA
724,0.10015060000296216,1818.0,783.0,4096,SA
725,0.10031840000010561,1818.0,784.0,4096,SA
726,0.10049010000511771,1818.0,785.0,4096,SA
727,0.10066070000175387,1818.0,786.0,4096,SA
728,0.10082870000042021,1818.0,787.0,4096,SA
729,0.10099900000204798,1818.0,788.0,4096,SA
730,0.10117230000469135,1818.0,789.0,4096,SA
731,0.10134400000242749,1818.0,790.0,4096,SA
732,0.10151279999990948,1818.0,791.0,4096,SA
733,0.10168120000162162,1818.0,792.0,4096,SA
734,0.10184920000028796,1818.0,793.0,4096,SA
735,0.10202100000606151,1818.0,794.0,4096,SA
736,0.10218900000472786,1818.0,795.0,4096,SA
737,0.10235540000576293,1818.0,796.0,4096,SA
738,0.10252459999901475,1818.0,797.0,4096,SA
739,0.10270040000614244,1818.0,798.0,4096,SA
740,0.10287320000497857,1818.0,799.0,4096,SA
741,0.1030386999991606,1818.0,800.0,4096,SA
742,0.1032039000056102,1818.0,801.0,4096,SA
743,0.1033707000024151,1818.0,802.0,4096,SA
744,0.1035524000035366,1818.0,803.0,4096,SA
745,0.10371990000567166,1818.0,804.0,4096,SA
746,0.10388790000433801,1818.0,805.0,4096,SA
747,0.10405670000181999,1818.0,806.0,4096,SA
748,0.1042345000023488,1818.0,807.0,4096,SA
749,0.10440750000270782,1818.0,808.0,4096,SA
750,0.10457970000425121,1818.0,809.0,4096,SA
751,0.10475160000351025,1818.0,810.0,4096,SA
752,0.10492689999955473,1818.0,811.0,4096,SA
753,0.10510240000439808,1818.0,812.0,4096,SA
754,0.10527659999934258,1818.0,813.0,4096,SA
755,0.10544900000240887,1818.0,814.0,4096,SA
756,0.105631500002346,1818.0,815.0,4096,SA
757,0.10580560000380501,1818.0,816.0,4096,SA
758,0.1060155000013765,1818.0,817.0,4096,SA
759,0.10620230000495212,1818.0,818.0,4096,SA
760,0.10640080000302987,1818.0,819.0,4096,SA
761,0.10658669999975245,1818.0,820.0,4096,SA
762,0.1067786999992677,1818.0,821.0,4096,SA
763,0.10696300000563497,1818.0,822.0,4096,SA
764,0.10714350000489503,1818.0,823.0,4096,SA
765,0.10732550000102492,1818.0,824.0,4096,SA
766,0.107504899999185,1818.0,825.0,4096,SA
767,0.1076900000043679,1818.0,826.0,4096,SA
768,0.10787700000219047,1818.0,827.0,4096,SA
769,0.10806099999899743,1818.0,828.0,4096,SA
770,0.10823700000037206,1818.0,829.0,4096,SA
771,0.10841780000191648,1818.0,830.0,4096,SA
772,0.1085975000023609,1818.0,831.0,4096,SA
773,0.10878539999976056,1818.0,832.0,4096,SA
774,0.10898710000037681,1818.0,833.0,4096,SA
775,0.10924430000159191,1818.0,834.0,4096,SA
776,0.10955190000095172,1818.0,835.0,4096,SA
777,0.10977650000131689,1818.0,836.0,4096,SA
778,0.11000459999922896,1818.0,837.0,4096,SA
779,0.11023090000526281,1818.0,838.0,4096,SA
780,0.110464100005629,1818.0,839.0,4096,SA
781,0.11070440000185044,1818.0,840.0,4096,SA
782,0.1109405000024708,1818.0,841.0,4096,SA
783,0.11118150000402238,1818.0,842.0,4096,SA
784,0.111396500004048,1818.0,843.0,4096,SA
785,0.11158699999941746,1818.0,844.0,4096,SA
786,0.11177760000282433,1818.0,845.0,4096,SA
787,0.1119715000022552,1818.0,846.0,4096,SA
788,0.11216100000456208,1818.0,847.0,4096,SA
789,0.11234420000255341,1818.0,848.0,4096,SA
790,0.11253080000460614,1818.0,849.0,4096,SA
791,0.11272070000268286,1818.0,850.0,4096,SA
792,0.11290920000465121,1818.0,851.0,4096,SA
793,0.1130976999993436,1818.0,852.0,4096,SA
794,0.11328180000418797,1818.0,853.0,4096,SA
795,0.11346210000192514,1818.0,854.0,4096,SA
796,0.11364560000220081,1818.0,855.0,4096,SA
797,0.11382930000399938,1818.0,856.0,4096,SA
798,0.1140192000020761,1818.0,857.0,4096,SA
799,0.1142048000037903,1818.0,858.0,4096,SA
800,0.11438669999915874,1818.0,859.0,4096,SA
801,0.11457030000019586,1818.0,860.0,4096,SA
802,0.11475169999903301,1818.0,861.0,4096,SA
803,0.11493690000497736,1818.0,862.0,4096,SA
804,0.11512000000220723,1818.0,863.0,4096,SA
805,0.11530270000366727,1818.0,864.0,4096,SA
806,0.11549790000572102,1818.0,865.0,4096,SA
807,0.11568320000515087,1818.0,866.0,4096,SA
808,0.11586910000187345,1818.0,867.0,4096,SA
809,0.11605240000062622,1818.0,868.0,4096,SA
810,0.11623700000200188,1818.0,869.0,4096,SA
811,0.11642420000134734,1818.0,870.0,4096,SA
812,0.1166083999996772,1818.0,871.0,4096,SA
813,0.11679270000604447,1818.0,872.0,4096,SA
814,0.1169783000004827,1818.0,873.0,4096,SA
815,0.11716300000261981,1818.0,874.0,4096,SA
816,0.11734979999891948,1818.0,875.0,4096,SA
817,0.11753630000021076,1818.0,876.0,4096,SA
818,0.11772449999989476,1818.0,877.0,4096,SA
819,0.11791630000516307,1818.0,878.0,4096,SA
820,0.11810140000307001,1818.0,879.0,4096,SA
821,0.11828410000453005,1818.0,880.0,4096,SA
822,0.11846620000142138,1818.0,881.0,4096,SA
823,0.11864890000288142,1818.0,882.0,4096,SA
824,0.11883030000171857,1818.0,883.0,4096,SA
825,0.11901240000588587,1818.0,884.0,4096,SA
826,0.11919480000506155,1818.0,885.0,4096,SA
827,0.1193829000039841,1818.0,886.0,4096,SA
828,0.11957290000282228,1818.0,887.0,4096,SA
829,0.11976110000250628,1818.0,888.0,4096,SA
830,0.11995000000024447,1818.0,889.0,4096,SA
831,0.12013960000331281,1818.0,890.0,4096,SA
832,0.12032750000071246,1818.0,891.0,4096,SA
833,0.12051860000065062,1818.0,892.0,4096,SA
834,0.12071070000092732,1818.0,893.0,4096,SA
835,0.12090270000044256,1818.0,894.0,4096,SA
836,0.12110190000385046,1818.0,895.0,4096,SA
837,0.12129370000184281,1818.0,896.0,4096,SA
838,0.12147770000592573,1818.0,897.0,4096,SA
839,0.12173180000536377,1818.0,898.0,4096,SA
840,0.12209100000472972,1818.0,899.0,4096,SA
841,0.12251500000274973,1818.0,900.0,4096,SA
842,0.12294970000220928,1818.0,901.0,4096,SA
843,0.12338550000276882,1818.0,902.0,4096,SA
844,0.12383870000485331,1818.0,903.0,4096,SA
845,0.12432330000592628,1818.0,904.0,4096,SA
846,0.1247947000010754,1818.0,905.0,4096,SA
847,0.12524710000434425,1818.0,906.0,4096,SA
848,0.12567010000202572,1818.0,907.0,4096,SA
849,0.1260796000060509,1818.0,908.0,4096,SA
850,0.1264967000024626,1818.0,909.0,4096,SA
851,0.12678620000224328,1818.0,910.0,4096,SA
852,0.1270758000027854,1818.0,911.0,4096,SA
853,0.12734700000146404,1818.0,912.0,4096,SA
854,0.12761329999921145,1818.0,913.0,4096,SA
855,0.12788849999924423,1818.0,914.0,4096,SA
856,0.12815609999961453,1818.0,915.0,4096,SA
857,0.12838030000420986,1818.0,916.0,4096,SA
858,0.12859279999975115,1818.0,917.0,4096,SA
859,0.12880630000290694,1818.0,918.0,4096,SA
860,0.1290205000041169,1818.0,919.0,4096,SA
861,0.1292438000018592,1818.0,920.0,4096,SA
862,0.12944570000399835,1818.0,921.0,4096,SA
863,0.12964820000343025,1818.0,922.0,4096,SA
864,0.12985240000125486,1818.0,923.0,4096,SA
865,0.13005510000220966,1818.0,924.0,4096,SA
866,0.1302642000009655,1818.0,925.0,4096,SA
867,0.13046880000183592,1818.0,926.0,4096,SA
868,0.13066680000338238,1818.0,927.0,4096,SA
869,0.1308649000056903,1818.0,928.0,4096,SA
870,0.13106270000571385,1818.0,929.0,4096,SA
871,0.1312610000022687,1818.0,930.0,4096,SA
872,0.13147010000102455,1818.0,931.0,4096,SA
873,0.13167070000054082,1818.0,932.0,4096,SA
874,0.13186950000090292,1818.0,933.0,4096,SA
875,0.13206850000278791,1818.0,934.0,4096,SA
876,0.13228000000526663,1818.0,935.0,4096,SA
877,0.13247910000063712,1818.0,936.0,4096,SA
878,0.13267730000370648,1818.0,937.0,4096,SA
879,0.13287860000127694,1818.0,938.0,4096,SA
880,0.13307790000544628,1818.0,939.0,4096,SA
881,0.13327579999895534,1818.0,940.0,4096,SA
882,0.1334735999989789,1818.0,941.0,4096,SA
883,0.13367619999917224,1818.0,942.0,4096,SA
884,0.13387680000596447,1818.0,943.0,4096,SA
885,0.1340758000005735,1818.0,944.0,4096,SA
886,0.1342787000030512,1818.0,945.0,4096,SA
887,0.13448230000358308,1818.0,946.0,4096,SA
888,0.13468470000225352,1818.0,947.0,4096,SA
889,0.13488730000244686,1818.0,948.0,4096,SA
890,0.13510279999900376,1818.0,949.0,4096,SA
891,0.13530470000114292,1818.0,950.0,4096,SA
892,0.1355122000022675,1818.0,951.0,4096,SA
893,0.13570760000584414,1818.0,952.0,4096,SA
894,0.13590670000121463,1818.0,953.0,4096,SA
895,0.1361012000052142,1818.0,954.0,4096,SA
896,0.13631030000397004,1818.0,955.0,4096,SA
897,0.13651540000137175,1818.0,956.0,4096,SA
898,0.13672590000351192,1818.0,957.0,4096,SA
899,0.1369358000010834,1818.0,958.0,4096,SA
900,0.13714070000423817,1818.0,959.0,4096,SA
901,0.137354200000118,1818.0,960.0,4096,SA
902,0.13756070000090403,1818.0,961.0,4096,SA
903,0.13776270000380464,1818.0,962.0,4096,SA
904,0.13797010000416776,1818.0,963.0,4096,SA
905,0.13817520000156946,1818.0,964.0,4096,SA
906,0.138386000005994,1818.0,965.0,4096,SA
907,0.13859990000491962,1818.0,966.0,4096,SA
908,0.13881310000579106,1818.0,967.0,4096,SA
909,0.1390224999995553,1818.0,968.0,4096,SA
910,0.1392303000029642,1818.0,969.0,4096,SA
911,0.13943500000459608,1818.0,970.0,4096,SA
912,0.1396387000058894,1818.0,971.0,4096,SA
913,0.1398415000003297,1818.0,972.0,4096,SA
914,0.14004530000238447,1818.0,973.0,4096,SA
915,0.1402654000048642,1818.0,974.0,4096,SA
916,0.14047220000065863,1818.0,975.0,4096,SA
917,0.14067880000220612,1818.0,976.0,4096,SA
918,0.1408981999993557,1818.0,977.0,4096,SA
919,0.14110680000158027,1818.0,978.0,4096,SA
920,0.14131260000431212,1818.0,979.0,4096,SA
921,0.14151750000019092,1818.0,980.0,4096,SA
922,0.1417252000028384,1818.0,981.0,4096,SA
923,0.1419337000043015,1818.0,982.0,4096,SA
924,0.1421390000032261,1818.0,983.0,4096,SA
925,0.14234790000045905,1818.0,984.0,4096,SA
926,0.14255520000006072,1818.0,985.0,4096,SA
927,0.14280150000558933,1818.0,986.0,4096,SA
928,0.1430268000040087,1818.0,987.0,4096,SA
929,0.14325530000496656,1818.0,988.0,4096,SA
930,0.14357210000162013,1818.0,989.0,4096,SA
931,0.14387810000334866,1818.0,990.0,4096,SA
932,0.14418230000592303,1818.0,991.0,4096,SA
933,0.14445260000502458,1818.0,992.0,4096,SA
934,0.14469269999972312,1818.0,993.0,4096,SA
935,0.14493729999958305,1818.0,994.0,4096,SA
936,0.14516630000434816,1818.0,995.0,4096,SA
937,0.14538449999963632,1818.0,996.0,4096,SA
938,0.14560360000177752,1818.0,997.0,4096,SA
939,0.1458204000009573,1818.0,998.0,4096,SA
940,0.14606470000580885,1818.0,999.0,4096,SA
941,0.14628790000278968,1818.0,1000.0,4096,SA
942,0.14650710000569234,1818.0,1001.0,4096,SA
943,0.14672840000275755,1818.0,1002.0,4096,SA
944,0.14694750000489876,1818.0,1003.0,4096,SA
945,0.14716849999967963,1818.0,1004.0,4096,SA
946,0.1473820000028354,1818.0,1005.0,4096,SA
947,0.14759620000404539,1818.0,1006.0,4096,SA
948,0.14781390000280226,1818.0,1007.0,4096,SA
949,0.1480269000021508,1818.0,1008.0,4096,SA
950,0.14824490000319201,1818.0,1009.0,4096,SA
951,0.14846070000203326,1818.0,1010.0,4096,SA
952,0.14867600000434322,1818.0,1011.0,4096,SA
953,0.14889170000242302,1818.0,1012.0,4096,SA
954,0.1491085000016028,1818.0,1013.0,4096,SA
955,0.14932380000391277,1818.0,1014.0,4096,SA
956,0.1495400999992853,1818.0,1015.0,4096,SA
957,0.14976480000041192,1818.0,1016.0,4096,SA
958,0.1499822000041604,1818.0,1017.0,4096,SA
959,0.1502011000047787,1818.0,1018.0,4096,SA
960,0.15041600000404287,1818.0,1019.0,4096,SA
961,0.15063300000474555,1818.0,1020.0,4096,SA
962,0.1508486000020639,1818.0,1021.0,4096,SA
963,0.15106419999938225,1818.0,1022.0,4096,SA
964,0.15127980000397656,1818.0,1023.0,4096,SA
965,0.15149200000450946,1818.0,1024.0,4096,SA
966,0.15170310000394238,1818.0,1025.0,4096,SA
967,0.15191220000269823,1818.0,1026.0,4096,SA
968,0.1521223000017926,1818.0,1027.0,4096,SA
969,0.15234240000427235,1818.0,1028.0,4096,SA
970,0.1525617000006605,1818.0,1029.0,4096,SA
971,0.15280060000077356,1818.0,1030.0,4096,SA
972,0.15302750000410015,1818.0,1031.0,4096,SA
973,0.15325490000395803,1818.0,1032.0,4096,SA
974,0.15349000000423985,1818.0,1033.0,4096,SA
975,0.1537231000038446,1818.0,1034.0,4096,SA
976,0.15395469999930356,1818.0,1035.0,4096,SA
977,0.15418660000432283,1818.0,1036.0,4096,SA
978,0.15441350000037346,1818.0,1037.0,4096,SA
979,0.15463780000573024,1818.0,1038.0,4096,SA
980,0.15487130000110483,1818.0,1039.0,4096,SA
981,0.15509469999960857,1818.0,1040.0,4096,SA
982,0.1553146000005654,1818.0,1041.0,4096,SA
983,0.1555339000042295,1818.0,1042.0,4096,SA
984,0.15575209999951767,1818.0,1043.0,4096,SA
985,0.1559694000025047,1818.0,1044.0,4096,SA
986,0.15619140000490006,1818.0,1045.0,4096,SA
987,0.15641120000509545,1818.0,1046.0,4096,SA
988,0.15663270000368357,1818.0,1047.0,4096,SA
989,0.15685379999922588,1818.0,1048.0,4096,SA
990,0.15707300000212854,1818.0,1049.0,4096,SA
991,0.15729250000003958,1818.0,1050.0,4096,SA
992,0.15751040000031935,1818.0,1051.0,4096,SA
993,0.15773190000618342,1818.0,1052.0,4096,SA
994,0.1579660999996122,1818.0,1053.0,4096,SA
995,0.15819220000412315,1818.0,1054.0,4096,SA
996,0.15841720000025816,1818.0,1055.0,4096,SA
997,0.15864580000197748,1818.0,1056.0,4096,SA
998,0.15888230000564363,1818.0,1057.0,4096,SA
999,0.15921040000102948,1818.0,1058.0,4096,SA
1000,0.1594939000060549,1818.0,1059.0,4096,SA
1001,0.15975800000160234,1818.0,1060.0,4096,SA
1002,0.16008590000274125,1818.0,1061.0,4096,SA
1003,0.1604315000004135,1818.0,1062.0,4096,SA
1004,0.1608665000021574,1818.0,1063.0,4096,SA
1005,0.16123760000482434,1818.0,1064.0,4096,SA
1006,0.16156620000401745,1818.0,1065.0,4096,SA
1007,0.16189010000380222,1818.0,1066.0,4096,SA
1008,0.162203200001386,1818.0,1067.0,4096,SA
1009,0.16246130000217818,1818.0,1068.0,4096,SA
1010,0.16272510000271723,1818.0,1069.0,4096,SA
1011,0.16297750000376254,1818.0,1070.0,4096,SA
1012,0.16323550000379328,1818.0,1071.0,4096,SA
1013,0.16348560000187717,1818.0,1072.0,4096,SA
1014,0.1637373000048683,1818.0,1073.0,4096,SA
1015,0.16399269999965327,1818.0,1074.0,4096,SA
1016,0.16423260000010487,1818.0,1075.0,4096,SA
1017,0.164473500000895,1818.0,1076.0,4096,SA
1018,0.1647140999994008,1818.0,1077.0,4096,SA
1019,0.164952600003744,1818.0,1078.0,4096,SA
1020,0.16519650000554975,1818.0,1079.0,4096,SA
1021,0.1654428000038024,1818.0,1080.0,4096,SA
1022,0.16568610000103945,1818.0,1081.0,4096,SA
1023,0.16593080000166083,1818.0,1082.0,4096,SA
1024,0.16617540000152076,1818.0,1083.0,4096,SA
1025,0.1690727000022889,1818.0,1084.0,4096,SA
1026,0.16931620000104886,1818.0,1085.0,4096,SA
1027,0.1695592000032775,1818.0,1086.0,4096,SA
1028,0.16979790000186767,1818.0,1087.0,4096,SA
1029,0.17003459999978077,1818.0,1088.0,4096,SA
1030,0.1702956000008271,1818.0,1089.0,4096,SA
1031,0.17054900000221096,1818.0,1090.0,4096,SA
1032,0.17080110000097193,1818.0,1091.0,4096,SA
1033,0.1710432000036235,1818.0,1092.0,4096,SA
1034,0.171285500000522,1818.0,1093.0,4096,SA
1035,0.17152229999919655,1818.0,1094.0,4096,SA
1036,0.1717616000023554,1818.0,1095.0,4096,SA
1037,0.17199560000153724,1818.0,1096.0,4096,SA
1038,0.1722449000008055,1818.0,1097.0,4096,SA
1039,0.17250930000591325,1818.0,1098.0,4096,SA
1040,0.17275670000526588,1818.0,1099.0,4096,SA
1041,0.17299199999979464,1818.0,1100.0,4096,SA
1042,0.17322750000312226,1818.0,1101.0,4096,SA
1043,0.17347259999951348,1818.0,1102.0,4096,SA
1044,0.17371710000588791,1818.0,1103.0,4096,SA
1045,0.17396559999906458,1818.0,1104.0,4096,SA
1046,0.17420910000510048,1818.0,1105.0,4096,SA
1047,0.17444670000259066,1818.0,1106.0,4096,SA
1048,0.17468510000617243,1818.0,1107.0,4096,SA
1049,0.17492510000010952,1818.0,1108.0,4096,SA
1050,0.17516910000267671,1818.0,1109.0,4096,SA
1051,0.17543380000279285,1818.0,1110.0,4096,SA
1052,0.17570710000291,1818.0,1111.0,4096,SA
1053,0.17597010000463342,1818.0,1112.0,4096,SA
1054,0.1762282000054256,1818.0,1113.0,4096,SA
1055,0.17655500000546454,1818.0,1114.0,4096,SA
1056,0.17689750000135973,1818.0,1115.0,4096,SA
1057,0.17723690000275383,1818.0,1116.0,4096,SA
1058,0.17755939999915427,1818.0,1117.0,4096,SA
1059,0.17796649999945657,1818.0,1118.0,4096,SA
1060,0.17833700000483077,1818.0,1119.0,4096,SA
1061,0.17866960000537802,1818.0,1120.0,4096,SA
